bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,_id.oid,createDate.date,dateScanned.date,finishedDate.date,modifyDate.date,pointsAwardedDate.date,purchaseDate.date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,266 PAGASA PAS,3.23,3.23,,1160,,1.0,,,,,,,,,,,,,,,3.23,266 PAGASA PAS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,071100211474,Hidden Valley Original Ranch Salad Dressing 48 Oz,6.58,6.58,,1161,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,6.58,267 HVR DRESSI,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,4540,Loose Beets,7.89,7.89,,1162,,1.0,,,,,,,,,,,,,,,7.89,268 KNUDSEJUICE BEET,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,269 7UP SODACOOLPACK,8.99,8.99,,1163,,1.0,,,,,,,,,,,,,,,8.99,269 7UP SODACOOLPACK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,270 GRANURO FETTUCCINE,0.19,0.19,,1164,,1.0,,,,,,,,,,,,,,,0.19,270 GRANURO FETTUCCINE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,271 GRANOROSP,0.76,0.76,,1165,,1.0,,,,,,,,,,,,,,,0.76,271 GRANOROSP,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,272 LUCCHESE MOZZARLA,4.49,4.49,,1166,,1.0,,,,,,,,,,,,,,,4.49,272 LUCCHESE MOZZARLA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,274 LUCFRZNDSRTVAN,6.99,6.99,,1168,,1.0,,,,,,,,,,,,,,,6.99,274 LUCFRZNDSRTVAN,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1169,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,275 MARIECALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1170,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,276 MARIECALLENDERS,,,,,False,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.99,5.99,,1171,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.99,277 B&J CHUNKYMONKEY,,,59.9,,,,,,,BEN AND JERRYS ICE CREAM
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,278 SIG HAWAIIAN SVVT,1.49,1.49,,1172,,1.0,,,,,,,,,,,,,,,1.49,278 SIG HAWAIIAN SVVT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,315 LUCERNE MILK296 RF,2.84,2.84,,1175,,1.0,,,,,,,,,,,,,,,2.84,315 LUCERNE MILK296 RF,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,316 SIG FRIES,5.98,5.98,,1176,,1.0,,,,,,,,,,,,,,,5.98,316 SIG FRIES,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,317 EDWARDS PIEPREMIU,11.49,11.49,,1177,,1.0,,,,,,,,,,,,,,,11.49,317 EDWARDS PIEPREMIU,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,321 SEL BUNS,2.29,2.29,,1181,,1.0,,,,,,,,,,,,,,,2.29,321 SEL BUNS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,322 TURNOVER APPLE4CT,4.49,4.49,,1182,,1.0,,,,,,,,,,,,,,,4.49,322 TURNOVER APPLE4CT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,323 THOMAS CINN RSN BR,4.99,4.99,,1183,,1.0,,,,,,,,,,,,,,,4.99,323 THOMAS CINN RSN BR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,072220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,,1184,,1.0,,,,,,,,BALLPARK HAMBURGER BUNS,5fb6b608be37ce522e165cb9,,,,FRANZ,,2.99,324 FRANZ HMBGR BUNS,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,Hot Dog Buns,2.99,2.99,,1185,,1.0,,,,,,,,,,,,,,,2.99,325 HOT DOG BUNS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,326 BFLOIN T P STK,16.14,16.14,,1186,,1.0,,,,,,,,,,,,,,,16.14,326 BFLOIN T P STK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,327 BFTRITIP STK,16.62,16.62,,1187,,1.0,,,,,,,,,,,,,,,16.62,327 BFTRITIP STK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,328 BFTRITIP STK,14.74,14.74,,1188,,1.0,,,,,,,,,,,,,,,14.74,328 BFTRITIP STK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,329 8096 GR BF 2096 FAT,9.08,9.08,,1189,,1.0,,,,,,,,,,,,,,,9.08,329 8096 GR BF 2096 FAT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,330 PK LN RIB CHOP CLB,9.28,9.28,,1190,,1.0,,,,,,,,,,,,,,,9.28,330 PK LN RIB CHOP CLB,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,331 PK CHOPSASTD,6.85,6.85,,1191,,1.0,,,,,,,,,,,,,,,6.85,331 PK CHOPSASTD,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,A33 FF CHKN ST,15.98,15.98,,1193,,1.0,,,,,,,,,,,,,,,15.98,A33 FF CHKN ST,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,AA4 JD SAUSAGE,23.96,23.96,,1195,,1.0,,,,,,,,,,,,,,,23.96,AA4 JD SAUSAGE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,Zucchini Squash,3.39,3.39,,1204,,1.0,,,,,,,,,,,,,,,3.39,416 ZUCCHINISQ,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,4066,Green Beans,1.09,1.09,,1205,,1.0,,,,,,,,,,,,,,,1.09,417 KROGER BEANS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,418 KROGERBEAAS,1.69,1.69,,1206,,1.0,,,,,,,,,,,,,,,1.69,418 KROGERBEAAS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,419 ROSARITABEA,1.25,1.25,,1207,,1.0,,,,,,,,,,,,,,,1.25,419 ROSARITABEA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,420 KRO WHLWHT,0.95,0.95,,1208,,1.0,,,,,,,,,,,,,,,0.95,420 KRO WHLWHT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,421 PREGOPASTA,2.69,2.69,,1209,,1.0,,,,,,,,,,,,,,,2.69,421 PREGOPASTA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,422 KRO WNLWHT,0.95,0.95,,1210,,1.0,,,,,,,,,,,,,,,0.95,422 KRO WNLWHT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,423 PREGOPASTA,2.69,2.69,,1211,,1.0,,,,,,,,,,,,,,,2.69,423 PREGOPASTA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,424 RAGU PASTA S,2.49,2.49,,1212,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,RAGU,CLASSICO SAUCE,2.49,424 RAGU PASTA S,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,425 AMBTANGELM,1.39,1.39,,1213,,1.0,,,,,,,,,,,,,,,1.39,425 AMBTANGELM,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,427 AMBTANGELH,1.39,1.39,,1215,,1.0,,,,,,,,,,,,,,,1.39,427 AMBTANGELH,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,429 DOLESALAD K,3.99,3.99,,1217,,1.0,,,,,,,,,,,,,,,3.99,429 DOLESALAD K,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,430 DOLE SALAD K,3.99,3.99,,1218,,1.0,,,,,,,,,,,,,DOLE,,3.99,430 DOLE SALAD K,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,431 HDDNVLYDRE,4.99,4.99,,1219,,1.0,,,,,,,,,,,,,,,4.99,431 HDDNVLYDRE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,432 RAGU PASTAS,2.49,2.49,,1220,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,RAGU,CLASSICO SAUCE,2.49,432 RAGU PASTAS,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,483 KRDGERSOUR,1.99,1.99,,1221,,1.0,,,,,,,,,,,,,,,1.99,483 KRDGERSOUR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,434 BETTYCRKR B,1.79,1.79,,1222,,1.0,,,,,,,,,,,,,BETTY CROCKER,,1.79,434 BETTYCRKR B,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,511111901587,RICE-A-RONI,1.29,1.29,,1234,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,RICE-A-RONI,,1.29,492 RICE A RONI,,,,,False,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,493 PILLSBURYCA,1.67,1.67,,1235,,1.0,,,,,,,,,,,,,,,1.67,493 PILLSBURYCA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,4G4 PILLSBURYCA,1.67,1.67,,1236,,1.0,,,,,,,,,,,,,,,1.67,4G4 PILLSBURYCA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,4O5 PILLSBURYCA,1.66,1.66,,1237,,1.0,,,,,,,,,,,,,,,1.66,4O5 PILLSBURYCA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,511111901587,RICE-A-RONI,1.29,1.29,,1238,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,RICE-A-RONI,,1.29,496 RICEA RONI,,,,,False,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,498 TLMKCHEESE,6.99,6.99,,1240,,1.0,,,,,,,,,,,,,,,6.99,498 TLMKCHEESE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,499 TLMKCHEESE,6.99,6.99,,1241,,1.0,,,,,,,,,,,,,,,6.99,499 TLMKCHEESE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,500 TYSONCHICKE,4.99,4.99,,1242,,1.0,,,,,,,,,,,,,,,4.99,500 TYSONCHICKE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,501 TYSONCHICKE,4.99,4.99,,1243,,1.0,,,,,,,,,,,,,,,4.99,501 TYSONCHICKE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,503 BRCRKSOUP M,4.99,4.99,,1245,,1.0,,,,,,,,,,,,,,,4.99,503 BRCRKSOUP M,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,504 BRCRKSOUP M,4.99,4.99,,1246,,1.0,,,,,,,,,,,,,,,4.99,504 BRCRKSOUP M,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,SOS PFCHNGCHCK,11.99,11.99,,1247,,1.0,,,,,,,,,,,,,,,11.99,SOS PFCHNGCHCK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,5O8 KRO HMSTYLE,5.49,5.49,,1250,,1.0,,,,,,,,,,,,,,,5.49,5O8 KRO HMSTYLE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,Boneless Chuck Roast,17.15,17.15,,1251,,1.0,,,,,,,,,,,,,,,17.15,509 CHUCK ROAST,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,Boneless Chuck Roast,13.91,13.91,,1252,,1.0,,,,,,,,,,,,,,,13.91,5IO CHUCK ROAST,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196.0,FINISHED,944.15,600a1ddf50b33111943851a2,600a1e270a720f0535000009,1611275815000,1611275815000,1611276492000.0,1611276595000,1611276492000.0,1611187200000.0,,Ribeye Steak,5.09,5.09,,1253,,1.0,,,,,,,,,,,,,,,5.09,511 RIBSTEAK,,,,,,,,,,
